"MFHD_ID","BIB_ID","TITLE","AUTHOR","BEGIN_PUB_DATE","END_PUB_DATE","PUBLISHER","PUB_PLACE","DISPLAY_CALL_NO"
14502106,14502210,'Apologia Xenophontos : a study of author and audience in Xenophon's exilic rhetoric / by Patrick J. Bradley. ,"Bradley, Patrick J., ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
9262859,8858990,"'Between yesterday and tomorrow : discourses of Europe in Germany, 1939-1950' / by John Christopher Bailey. ","Bailey, John Christopher. ","2009",,,,
15656658,15680869,'Boom Bye Bye' : Do-or-Die Battles on Jamaican Borderlines / by Javed Saunja Jaghai. ,"Jaghai, Javed Saunja, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
14502851,14502954,'Face' : an ethnographic study of Chinese social behavior / by Chuanhsi Stephen Hsu. ,"Hsu, Chuanhsi Stephen, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
14502267,14502371,"'I scorn to change or fear' : Henry Somerset, first duke of Beaufort, and the survival of the nobility following the English Civil War / by Molly A. McClain. ","McClain, Molly A., ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
12774434,12665174,'Keeping enemies closer' : ascribed material agency in ancient Egyptian rock inscriptions and the projection of presence and power in liminal regions / by Marina Wilding Brown. ,"Brown, Marina Wilding, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
7201642,6578909,"'Lost worlds' or 'lost causes'? : biodiversity conservation, forest management, and rural life in Vietnam / by Pamela D. McElwee. ","McElwee, Pamela D. ","2004","2003",,,
14579313,14572922,'Novela De La Tierra' : the Discourse of the Autochthonous / by Carlos Javier Alonso Velez. ,"Alonso Velez, Carlos Javier, ","1983",,"Yale University, ","[New Haven, Connecticut] : ",
14569696,14572922,'Novela De La Tierra' : the Discourse of the Autochthonous / by Carlos Javier Alonso Velez. ,"Alonso Velez, Carlos Javier, ","1983",,"Yale University, ","[New Haven, Connecticut] : ",
12624227,12482265,'Porque fago libros' : authority and authorship in the works of Juan Manuel / by Anita Jude Savo. ,"Savo, Anita Jude, ","2014",,"Yale University, ","New Haven, Connecticut : ",
8539377,8130478,"'Sometimes they just get sick' : therapeutic decision-making, children's health and poverty in Salasaca, Ecuador / by Catherine Ann Timura. ","Timura, Catherine Ann. ","2007",,,,
4943276,4554266,'Th'inspective glass' : the literature of natural fact in early modern empiricism / by Laurie Anne Chreitzberg. ,"Chreitzberg, Laurie Anne. ","1999",,,,
15656748,15680959,"'There Has to Be Reciprocity' : Love-Politics, Expertise, and the Reimagination of Political Possibility with Formerly-Incarcerated Organizers in New Orleans / by Keahnan Patrick Washington. ","Washington, Keahnan Patrick, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13115128,13031881,"'We're givin' up our beer for sweeter wine' : boycotting Coors beer, coalition-building, and the politics of non-consumption, 1957-1987 / by Allyson Powers Brantley. ","Brantley, Allyson Powers, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
12779325,12670874,"'air Protestant"" : Andreￌﾁ Gide and the religion of literary modernism / by Cleￌﾁmentine Faureￌﾁ-Bellaiￌﾈche. ","Faureￌﾁ-Bellaiￌﾈche, Cleￌﾁmentine, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
14570858,14574083,"'kominka' movement : Taiwan under wartime Japan, 1937-1945 / by Wan-yao Chou. ","Chou, Wan-yao, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
14497525,14497296,'￯﾿ﾽecriture du cr￯﾿ﾽepuscule selon Emil Cioran/ by Nicolae Popescu. ,"Popescu, Nicolae, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
14502529,14502632,"(In)vested interests : the economy of authorship in Columbus' ""Diario"" and Ralegh's ""Discoverie"" / by Maureen Michelle Heron. ","Heron, Maureen Michelle, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
7080291,6430459,(Mis)reading music : rewriting French symbolist poetry / by Joseph Theodore Acquisto. ,"Acquisto, Joseph Theodore. ","2003",,,,
14306039,14301667,"(Re)productions of self : Colonialism, infanticide, and autobiography in the works of Mariama Ba, Aminata Sow Fall, and Marguerite Duras / by Mary-Kay F. Miller. ","Miller, Mary-Kay F. (Mary-Kay Fleming), ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
6710413,6011775,(W)rites of passage : developing new conceptions of ethnicity in the contemporary Latino Bildungsroman / by Eugenia Viviana Hurtado Benavides. ,"Hurtado Benavides, Eugenia Viviana. ","2001",,,,
14705672,14714882,"1. Dicobalt hexacarbonyl stabilized propargyl electrophiles: Dynamics of the cation intermediate and implications to reaction stereochemistry. 2. Inhibition of enkephalin dipeptidylaminopeptidase : Nonpeptide proline mimic-enkephalin hybrid inhibitors / b","Klimas, Michael Thaddeus, ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
4931675,4542993,"12/23 rule and the regulation of RAG-mediated V(D)J recombination signal cleavage / by Quinn Martin Eastman. ","Eastman, Quinn Martin. ","1998",,,,
14502789,14502892,"1890s generation : Modernism and national identity in Czech culture, 1890-1900 / by Katherine David-Fox. ","David-Fox, Katherine, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
14738166,14748053,"2 x 2 scattering problem and its associated nonlinear evolution equations / by Derchyi Wu. ","Wu, Derchyi, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
8319583,7864837,"2D arbitrary shape selective excitation for T￢ﾂﾂ and MRS measurements / by Qin Qin. ","Qin, Qin. ","2007",,,,
10077603,9766982,"3-D reconstruction and measurement of microtubules from multiple angle-total internal reflection fluorescence microscopy / by Qian Yang. ","Yang, Qian. ","2010",,,,
14502625,14502728,"32 Kilodalton RNA-binding proteins / by Vickesh Evan Myer. ","Myer, Vickesh Evan, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
7553030,6985149,"3D hidden Markov models and normal mode analysis for modeling protein structure and motion in a statistical framework / by Vadim Alexandrov. ","Alexandrov, Vadim. ","2004",,,,
14705496,14714706,"5' Splice-site selection in the mouse immunoglobulin kappa light chain premessenger RNA / by Dean H. Kedes. ","Kedes, Dean H., ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
14580231,14584045,"50 galaxies : Their gas content, structure and environment / by Jo Ann Eder. ","Eder, Jo Ann, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
13543663,13504311,A-Type Potassium Channels Regulate the Impact of GABAergic Inhibition in Pyramidal Neurons / by Jeremy Tzung-Yi Chang. ,"Chang, Jeremy Tzung-Yi, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
13436648,13393144,AC Kinetics system for universal bacterial capture / by Monika Weber. ,"Weber, Monika, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
8876023,8438574,AGN variability and candidate blazars in the Palomar-QUEST survey / by Anne Hollister Bauer. ,"Bauer, Anne Hollister. ","2008",,,,
14705862,14715072,"AHPG: 9-((1-amino-3-hydroxy-2-propoxy)methyl);guanine. Synthesis, biological evaluation, and biochemical mechanism of action in the L1210 cell system / by Sandra Kuzmich. ","Kuzmich, Sandra, ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
14502958,14503061,"AIDS, high-risk behavior and the legacy of post-traumatic stress : towards an anthropology of trauma / by Monette Renee Sachs. ","Sachs, Monette Renee, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
12641397,12504488,ANC dominance and ethnic patronage politics in South Africa / by Kahreen Celeste Tebeau. ,"Tebeau, Kahreen Celeste, ","2014",,"Yale University, ","New Haven, Connecticut : ",
7083188,6434226,AP-2alpha is required for embryonic and postnatal craniofacial development / by Danielle Kristin Nelson. ,"Nelson, Danielle Kristin. ","2003",,,,
14502223,14502326,APEX : an experiment to study correlated positron-electron production in heavy ion collisions / by Nicholas Ioannis Kaloskamis. ,"Kaloskamis, Nicholas Ioannis, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
4996477,4605555,ARE-mediated rapid RNA degradation / by Xinhao Cynthia Fan. ,"Fan, Xinhao Cynthia. ","1998",,,,
12120410,11918825,ATG6-interacting mitochondrial protein (AIMP) is targeted to the vacuole by autophagy to limit cell death during senescence and defense responses in plants / by Andrew Phillip Hayward. ,"Hayward, Andrew Phillip, ","2013",,,,
8076825,7566224,ATM-mediated effects on transcription and hypoxia-induced signaling / by Shannon Leigh Gibson. ,"Gibson, Shannon Leigh. ","2006",,,,
13124411,13041701,AXL receptor tyrosine kinase is targeted by apoptotic mimicry and enables the priming of antiviral adaptive immunity / by Edward Thomas Schmid. ,"Schmid, Edward Thomas, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
5024631,4632909,"AZT resistance : development, validation and application of a detection assay / by Tassos Constantinos Kyriakides. ","Kyriakides, Tassos Constantinos. ","1999",,,,
4972292,4582241,AZT-resistant mutants of DNA polymerase beta identified by in vivo selection : a structure-function study of polymerase substrate specificity / by Jessica Lang Kosa. ,"Kosa, Jessica Lang. ","1999",,,,
4946530,4557467,"Aaron Copland's Third symphony (1946) : context, composition, and consequence / by Elizabeth Bergman Crist. ","Crist, Elizabeth Bergman. ","2000",,,,
5078581,4685258,Ab initio statistical mechanics of structural phase transitions / by Umesh V. Waghmare. ,"Waghmare, Umesh V. ","1996",,,,
14502633,14502736,Ab initio structural energetics of intermetallic compounds / by Serdar Ogut. ,"Ogut, Serdar, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
13437267,13393858,Ab initio studies of ferroelectric thin films / by Mehmet Dogￌﾆan. ,"Dogￌﾆan, Mehmet, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
10462086,9772630,Ab initio studies of surfaces and interfaces / by Kevin F. Garrity. ,"Garrity, Kevin F. ","2008",,,,
9726034,9114587,Ab initio studies on intramolecular proton transfer in tropolone and its hydrogen fluoride complex / by Lori Anne Burns. ,"Burns, Lori. ","2010",,,,
14306028,14301649,"Ab initio study of the effects of hetero-substitution on pi-interactions, and, Calorimetry of nitrogen containing heterocycles / by David Yoshio Nakaji. ","Nakaji, David Yoshio, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
14954395,14966529,Aberrant Forms In The 'Mahabharata' / by Andrew H. Yarrow. ,"Yarrow, Andrew H., ","1950",,"Yale University, ","[New Haven, Connecticut] : ",
14954394,14966529,Aberrant Forms In The 'Mahabharata' / by Andrew H. Yarrow. ,"Yarrow, Andrew H., ","1950",,"Yale University, ","[New Haven, Connecticut] : ",
9750319,9396683,Abiotic destruction of RDX in marine sediments and nitrosamine formation from quaternary amines / by Jerome Marshall Kemper III. ,"Kemper, Jerome Marshall. ","2009",,,,
9934719,9596605,Abl family kinases coordinately regulate cell contractility and adhesion in migrating cells / by Justin Gregory Peacock. ,"Peacock, Justin Gregory. ","2010",,,,
14869172,14882378,Abl2 Non-Receptor Tyrosine Kinase and Cortactin form Actin Waves that Promote Lamellipodia Formation / by Ke Zhang. ,"Zhang, Ke, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13868535,13851273,"Abolition from the South : Mexico and the Road to the U.S. Civil War, 1821-67 / by Alice L. Baumgartner. ","Baumgartner, Alice L., ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
7638928,7089568,"Aborted discourse? : identity, marginalization, and the politics of reproductive and sexual health in New York City / by Amy C. Ramussen. ","Rasmussen, Amy C. ","2005",,,,
12871817,12768516,Abraham : psychology of a spiritual revolutionary and his Hebrew chroniclers / by Henry Abramovitch. ,"Abramovitch, Henry, 1950- ","1977",,"Yale University, ","[New Haven, Connecticut] : ",
14502086,14502189,Abraham Calov's doctrine of Vocatio in its systematic context / by Kenneth Glenn Appold. ,"Appold, Kenneth Glenn, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
6902560,6233051,Absence of PECAM-1 attenuates foreign-body inflammation due to decreased angiogenesis in and around the implant / Anna Solowiej. ,"Solowiej, Anna. ","2003","2002",,,
9938966,9601604,Absent center of political ontology : ante-bellum free blacks and political nothingness / by Calvin L. Warren. ,"Warren, Calvin L. ","2010",,,,
16035792,16100266,Absolute Protein-Ligand Binding Affinity Calculations and RNA Force Field Development / by Yue Qian. ,"Qian, Yue, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
8206968,7740556,Abundance of reduced organic sulfur compounds in a stratified lake and their roles in copper speciation / by Haiying Hu. ,"Hu, Haiying. ","2006",,,,
13543572,13504215,Academic Avant-Garde : Poetry and the American University since 1970 / by Kimberly Quiogue Andrews. ,"Andrews, Kimberly Quiogue, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
5263656,4865705,Academic grades and peer popularity as related to delinquency and depression during adolescence / by Julie Feldman Golovcsenko. ,"Golovcsenko, Julie Feldman. ","2001",,,,
9667377,9310235,Accelerated dense random projections / by Edo Liberty. ,"Liberty, Edo. ","2009",,,,
5089455,4695802,Accelerating commercialization of environmental technology in the United States : theory and case studies / by Marian R. Chertow. ,"Chertow, Marian R. ","2000",,,,
11387958,11229724,"Accelerating evolution, engineering life : American agriculture and technologies of genetic modification, 1925-1960 / by Helen Anne Curry. ","Curry, Helen Anne. ","2012",,,,
14502236,14502339,Accentuation of the cakavian dialects of Serbo-Croatian / by Jerry Keith Langston. ,"Langston, Jerry Keith, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
5020398,4628821,Acceso (in)directo a la voz del otro : el testimonio entre la ficcioￌﾁn latinoamericana y la vida real / by Susana S. Martiￌﾁnez. ,"Martiￌﾁnez, Susana S. ","1999",,,,
7551572,6983398,"Access to law in Late Antiquity : status, corruption, and the evidence of the Codex Hermogenianus / by Serena Dawn Connolly. ","Connolly, Serena Dawn. ","2005",,,,
13868752,13851518,Accessing High Oxidation State Metal Complexes with Pyridine Alkoxide Ligands / by Dimitar Yavorov Shopov. ,"Shopov, Dimitar Yavorov, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
10391470,10110387,Accessory molecules involved in the assembly of CD1d / by Yajuan Zhu. ,"Zhu, Yajuan. ","2011",,,,
5231069,4834015,"Accidental republic : amputee workingmen, destitute widows, and the remaking of American law, 1868-1922 / by John Fabian Witt. ","Witt, John Fabian. ","2001",,,,
