"id","title","repository","identifier","access_note","restrictions","uri"
1536438,Original [includes worship service],Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536438
1536440,"Untitled, Riverside Church [includes worship service], 1987 December 6",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536440
1536444,"Untitled, Dartmouth College, 1988 summer",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536444
1536447,"Untitled, Harvard Faculty Club, 1994 December 1",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536447
1536455,"Riverside Church service of music, 1984 December 2",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536455
1536456,"Riverside Church service of music, 1985 May 19",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536456
1536457,"Jackson, Jesse, untitled, Riverside Church, 1987 January 18",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536457
1536459,"Forbes, Jim, untitled, Riverside Church [contains worship service], 1997 January 19",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536459
1536897,"William Sloane Coffin, Jr. dinner, 2005 April 28",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536897
1680921,"Audio Material, 1965-1972",Manuscripts and Archives,"[""MS 592"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1680921
1681206,"""Congressional Conference Program""",Manuscripts and Archives,"[""MS 592"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1681206
1759221,"Audio tapes, undated",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759221
1759018,Audio Tapes,Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759018
1759134,"Movie: ""TV-World Series, 5 minutes, Chet and Charlie Bloshfield"", [1950?]",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759134
1759135,Original,Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759135
1759139,"sent to WTIC, Hartford, 1959 July",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759139
1759140,"from WTIC to Bowles, 1959 August 3",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759140
